"","X","V162076a","V162076b","V162072","V162073a","V162073b","V161515","V161516","V160501","V162062x","vote2016","V161310x","V161342","V161270","V161272","V161003","V161267c","justice_roberts","vp_biden","speaker_ryan","majority_house","majority_senate","mode_ftf","validated_vote","race","female","college","spouse_educ","news_interest","dem_age_r_x","age_cat6","pol_knowledge","treat","vote","v"
"1880",2266,0,0,1,1,0.5,2,1,"2. Web",1,1,1,2,14,NA,"1. Always",1949,0,1,1,1,0,0,1,1,1,1,NA,5,67,6,3,2,1,3
"1881",2267,1,1,1,1,1,2,2,"2. Web",1,1,1,2,13,14,"1. Always",1937,1,1,1,1,1,0,1,1,1,1,2,5,79,6,5,4,1,3
"1882",2268,0.5,0,1,0,0,2,2,"2. Web",2,0,1,1,13,NA,"2. Most of the time",1957,1,1,0,1,1,0,0,1,0,1,NA,4,59,5,4,3,0,2
"1883",2269,0,0,1,1,1,2,1,"2. Web",2,1,1,1,14,13,"3. About half the time",1955,0,1,1,1,0,0,1,1,0,1,2,3,61,5,3,2,1,1
"1884",2270,0,0,1,1,1,2,2,"2. Web",1,1,1,1,16,14,"2. Most of the time",1968,0,1,1,1,1,0,1,1,0,1,2,4,48,4,4,3,1,2
"1885",2271,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,14,"1. Always",1962,1,1,1,1,1,0,1,1,0,1,2,5,54,4,5,4,1,3
"1886",2272,0,0,1,0,0,1,1,"2. Web",2,1,1,2,10,10,"1. Always",1936,0,1,0,0,0,0,1,1,1,1,1,5,80,6,1,0,1,3
"1887",2273,0,0,1,0,0,2,2,"2. Web",1,1,1,2,13,13,"3. About half the time",1986,0,1,0,1,1,0,1,1,1,1,2,3,30,2,3,2,1,1
"1888",2274,1,1,1,0,0.5,1,2,"2. Web",1,1,5,2,6,NA,"2. Most of the time",1926,1,1,1,0,1,0,1,3,1,0,NA,4,90,6,4,3,1,2
"1889",2275,0,0,0,0,0,2,2,"2. Web",1,1,5,1,9,9,"1. Always",1979,0,0,0,1,1,0,1,3,0,0,0,5,37,3,2,1,1,3
"1890",2276,1,1,1,1,1,2,2,"2. Web",2,1,6,1,10,9,"3. About half the time",1967,1,1,1,1,1,0,1,4,0,1,0,3,49,4,5,4,1,1
"1891",2277,0,0,0,0,0,1,2,"2. Web",1,0,2,1,9,NA,"4. Some of the time",1987,0,0,0,0,1,0,0,2,0,0,NA,2,29,2,1,0,0,0
"1892",2279,0.5,0,1,1,1,2,1,"2. Web",1,1,5,2,10,10,"2. Most of the time",1957,1,1,1,1,0,0,1,3,1,1,1,4,59,5,4,3,1,2
"1893",2281,1,1,1,1,1,2,2,"2. Web",1,1,5,1,10,NA,"2. Most of the time",1978,1,1,1,1,1,0,1,3,0,1,NA,4,38,3,5,4,1,2
"1894",2282,0,0,1,1,1,2,1,"2. Web",3,1,1,2,13,9,"4. Some of the time",1969,0,1,1,1,0,0,1,1,1,1,0,2,47,4,3,2,1,0
"1895",2283,0,0,1,1,1,2,2,"2. Web",2,1,1,1,11,11,"2. Most of the time",1934,0,1,1,1,1,0,1,1,0,1,1,4,82,6,4,3,1,2
"1896",2284,0,0,1,1,1,2,1,"2. Web",1,1,2,1,10,10,"2. Most of the time",1949,0,1,1,1,0,0,1,2,0,1,1,4,67,6,3,2,1,2
"1897",2285,1,1,1,1,1,1,1,"2. Web",-2,0,3,2,8,10,"4. Some of the time",1973,1,1,1,0,0,0,0,4,1,0,1,2,43,3,3,2,0,0
"1898",2286,0,0,0,0,0,2,1,"2. Web",-2,0,1,2,10,NA,"2. Most of the time",1959,0,0,0,1,0,0,0,1,1,1,NA,4,57,5,1,0,0,2
"1899",2287,1,1,1,1,1,2,2,"2. Web",1,1,1,2,13,9,"2. Most of the time",1975,1,1,1,1,1,0,1,1,1,1,0,4,41,3,5,4,1,2
"1900",2288,1,1,1,1,1,2,1,"2. Web",2,1,1,2,9,NA,"1. Always",1955,1,1,1,1,0,0,1,1,1,0,NA,5,61,5,4,3,1,3
"1901",2289,0.5,0,1,0,0,2,2,"2. Web",2,1,1,1,16,NA,"4. Some of the time",1951,1,1,0,1,1,0,1,1,0,1,NA,2,65,6,4,3,1,0
"1902",2290,1,1,1,0,0,2,2,"2. Web",2,1,1,2,9,9,"2. Most of the time",1952,1,1,0,1,1,0,1,1,1,0,0,4,64,5,4,3,1,2
"1903",2291,0,0,1,1,1,2,1,"2. Web",1,0,1,2,16,NA,"3. About half the time",1989,0,1,1,1,0,0,0,1,1,1,NA,3,27,2,3,2,0,1
"1904",2292,1,1,1,1,1,2,2,"2. Web",2,0,1,2,13,13,"3. About half the time",1952,1,1,1,1,1,0,0,1,1,1,2,3,64,5,5,4,0,1
"1905",2293,0.5,0,1,0,0.5,2,2,"2. Web",1,1,6,2,10,NA,"3. About half the time",1995,1,1,1,1,1,0,1,4,1,1,NA,3,21,1,5,4,1,1
"1906",2294,0,0,1,1,1,2,2,"2. Web",-2,0,2,2,13,NA,"2. Most of the time",1946,0,1,1,1,1,0,0,2,1,1,NA,4,70,6,4,3,0,2
"1907",2296,0.5,0,1,1,1,2,2,"2. Web",1,1,1,1,13,13,"2. Most of the time",1951,1,1,1,1,1,0,1,1,0,1,2,4,65,6,5,4,1,2
"1908",2297,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,9,"2. Most of the time",1952,1,1,1,1,1,0,1,1,0,1,0,4,64,5,5,4,1,2
"1909",2298,0.5,0,1,0,0,2,2,"2. Web",2,1,1,1,14,9,"2. Most of the time",1940,1,1,0,1,1,0,1,1,0,1,0,4,76,6,4,3,1,2
"1910",2299,1,1,1,1,1,2,2,"2. Web",1,1,1,2,10,14,"2. Most of the time",1991,1,1,1,1,1,0,1,1,1,1,2,4,25,2,5,4,1,2
"1911",2300,0.5,0,1,1,1,2,1,"2. Web",-2,1,1,2,13,NA,"1. Always",1926,1,1,1,1,0,0,1,1,1,1,NA,5,90,6,4,3,1,3
"1912",2302,1,1,1,1,1,2,2,"2. Web",1,1,6,1,11,12,"1. Always",1952,1,1,1,1,1,0,1,4,0,1,1,5,64,5,5,4,1,3
"1913",2303,0.5,0,1,1,1,2,2,"2. Web",2,1,1,2,13,NA,"1. Always",1947,1,1,1,1,1,0,1,1,1,1,NA,5,69,6,5,4,1,3
"1914",2304,0,0,0,0,0,2,2,"2. Web",1,1,1,NA,13,14,"4. Some of the time",1975,0,0,0,1,1,0,1,1,NA,1,2,2,41,3,2,1,1,0
"1915",2306,0,0,1,0,0,2,2,"2. Web",2,1,1,1,10,10,"3. About half the time",1991,0,1,0,1,1,0,1,1,0,1,1,3,25,2,3,2,1,1
"1916",2307,1,1,1,1,1,2,2,"2. Web",-2,0,1,1,11,10,"5. Never",1985,1,1,1,1,1,0,0,1,0,1,1,1,31,2,5,4,0,0
"1917",2310,1,1,1,1,1,2,2,"2. Web",1,1,1,1,12,10,"2. Most of the time",1946,1,1,1,1,1,0,1,1,0,1,1,4,70,6,5,4,1,2
"1918",2311,0,0,1,0,0,2,1,"2. Web",-2,1,1,1,12,14,"2. Most of the time",1979,0,1,0,1,0,0,1,1,0,1,2,4,37,3,2,1,1,2
"1919",2312,1,1,1,1,1,1,2,"2. Web",3,1,1,1,NA,NA,"1. Always",1951,1,1,1,0,1,0,1,1,0,NA,NA,5,65,6,4,3,1,3
"1920",2313,0,0,1,0,0,1,2,"2. Web",2,1,1,1,13,13,"1. Always",1978,0,1,0,0,1,0,1,1,0,1,2,5,38,3,2,1,1,3
"1921",2318,0,0,1,1,1,1,1,"2. Web",2,1,1,2,12,9,"2. Most of the time",1947,0,1,1,0,0,0,1,1,1,1,0,4,69,6,2,1,1,2
"1922",2319,1,1,1,0,0.5,2,1,"2. Web",1,0,1,1,13,NA,"2. Most of the time",1982,1,1,1,1,0,0,0,1,0,1,NA,4,34,2,4,3,0,2
"1923",2321,0,0,0,0,0,2,2,"2. Web",2,1,1,2,9,9,"2. Most of the time",1988,0,0,0,1,1,0,1,1,1,0,0,4,28,2,2,1,1,2
"1924",2322,0,0,1,1,1,1,2,"2. Web",-2,1,5,1,13,13,"2. Most of the time",1960,0,1,1,0,1,0,1,3,0,1,2,4,56,5,3,2,1,2
"1925",2323,0,0,1,0,0.5,2,2,"2. Web",1,1,1,1,9,11,"3. About half the time",1982,0,1,1,1,1,0,1,1,0,0,1,3,34,2,4,3,1,1
"1926",2324,0.5,0,1,0,0.5,2,2,"2. Web",2,1,1,2,13,NA,"2. Most of the time",1962,1,1,1,1,1,0,1,1,1,1,NA,4,54,4,5,4,1,2
"1927",2325,0,0,1,0,0.5,2,2,"2. Web",2,1,1,2,11,8,"4. Some of the time",1964,0,1,1,1,1,0,1,1,1,1,0,2,52,4,4,3,1,0
"1928",2326,0.5,0,1,1,1,2,2,"2. Web",1,1,5,1,13,9,"2. Most of the time",1961,1,1,1,1,1,0,1,3,0,1,0,4,55,5,5,4,1,2
"1929",2327,0,0,1,1,0.5,2,2,"2. Web",1,1,1,1,9,NA,"1. Always",1952,0,1,1,1,1,0,1,1,0,0,NA,5,64,5,4,3,1,3
"1930",2328,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,15,"2. Most of the time",1987,1,1,1,1,1,0,1,1,1,1,2,4,29,2,5,4,1,2
"1931",2329,1,1,1,1,1,2,2,"2. Web",1,1,1,2,13,15,"1. Always",1950,1,1,1,1,1,0,1,1,1,1,2,5,66,6,5,4,1,3
"1932",2330,1,1,1,1,1,2,2,"2. Web",1,1,1,1,10,NA,"2. Most of the time",1945,1,1,1,1,1,0,1,1,0,1,NA,4,71,6,5,4,1,2
"1933",2331,1,0,1,1,1,2,1,"2. Web",1,1,1,2,9,NA,"1. Always",1935,1,1,1,1,0,0,1,1,1,0,NA,5,81,6,4,3,1,3
"1934",2332,0,0,1,1,1,1,2,"2. Web",2,1,1,1,11,10,"2. Most of the time",1963,0,1,1,0,1,0,1,1,0,1,1,4,53,4,3,2,1,2
"1935",2333,1,1,1,0,0,2,2,"2. Web",1,1,5,2,9,9,"3. About half the time",1994,1,1,0,1,1,0,1,3,1,0,0,3,22,1,4,3,1,1
"1936",2334,1,1,1,1,0.5,1,2,"2. Web",1,1,1,1,10,11,"2. Most of the time",1938,1,1,1,0,1,0,1,1,0,1,1,4,78,6,4,3,1,2
"1937",2336,0,0,1,0,0,2,2,"2. Web",2,1,1,1,13,10,"3. About half the time",1962,0,1,0,1,1,0,1,1,0,1,1,3,54,4,3,2,1,1
"1938",2337,0,0,1,0,0,1,2,"2. Web",2,1,1,1,13,NA,"4. Some of the time",1952,0,1,0,0,1,0,1,1,0,1,NA,2,64,5,2,1,1,0
"1939",2338,0,0,1,1,1,2,2,"2. Web",1,1,1,1,13,13,"2. Most of the time",1982,0,1,1,1,1,0,1,1,0,1,2,4,34,2,4,3,1,2
"1940",2339,0,0,1,0,0,1,2,"2. Web",-9,1,1,2,16,9,"3. About half the time",1986,0,1,0,0,1,0,1,1,1,1,0,3,30,2,2,1,1,1
"1941",2340,0.5,0,1,1,1,2,2,"2. Web",2,1,1,2,9,9,"3. About half the time",1945,1,1,1,1,1,0,1,1,1,0,0,3,71,6,5,4,1,1
"1942",2341,0,0,1,1,1,1,1,"2. Web",1,0,1,2,10,NA,"3. About half the time",1996,0,1,1,0,0,0,0,1,1,1,NA,3,20,1,2,1,0,1
"1943",2342,1,1,1,0,0.5,1,2,"2. Web",-2,0,6,2,9,NA,"3. About half the time",1961,1,1,1,0,1,0,0,4,1,0,NA,3,55,5,4,3,0,1
"1944",2344,0,0,0,0,0,1,1,"2. Web",1,1,2,2,8,8,"1. Always",1961,0,0,0,0,0,0,1,2,1,0,0,5,55,5,0,0,1,3
"1945",2346,1,1,1,1,1,2,2,"2. Web",2,1,1,1,10,14,"2. Most of the time",1949,1,1,1,1,1,0,1,1,0,1,2,4,67,6,5,4,1,2
"1946",2347,0,0,1,0,0,2,2,"2. Web",-2,0,1,2,9,NA,"2. Most of the time",1953,0,1,0,1,1,0,0,1,1,0,NA,4,63,5,3,2,0,2
"1947",2348,1,1,1,1,1,2,2,"2. Web",1,1,1,2,10,NA,"3. About half the time",1961,1,1,1,1,1,0,1,1,1,1,NA,3,55,5,5,4,1,1
"1948",2349,0,0,1,0,0,1,2,"2. Web",2,1,1,2,7,10,"3. About half the time",1954,0,1,0,0,1,0,1,1,1,0,1,3,62,5,2,1,1,1
"1949",2350,0,0,0,0,0,1,2,"2. Web",-2,0,3,1,10,10,"3. About half the time",1990,0,0,0,0,1,0,0,4,0,1,1,3,26,2,1,0,0,1
"1950",2352,1,1,1,1,1,2,2,"2. Web",1,1,1,1,14,NA,"1. Always",1933,1,1,1,1,1,0,1,1,0,1,NA,5,83,6,5,4,1,3
"1951",2353,0,0,1,1,0.5,2,2,"2. Web",1,1,2,2,9,NA,"4. Some of the time",1970,0,1,1,1,1,0,1,2,1,0,NA,2,46,4,4,3,1,0
"1952",2354,0,0,1,0,0,2,2,"2. Web",-2,0,1,2,10,NA,"4. Some of the time",1955,0,1,0,1,1,0,0,1,1,1,NA,2,61,5,3,2,0,0
"1953",2355,0.5,0,1,0,0,2,2,"2. Web",2,1,1,2,13,NA,"2. Most of the time",1953,1,1,0,1,1,0,1,1,1,1,NA,4,63,5,4,3,1,2
"1954",2357,1,1,1,1,1,2,1,"2. Web",2,0,6,2,12,11,"1. Always",1972,1,1,1,1,0,0,0,4,1,1,1,5,44,3,4,3,0,3
"1955",2358,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,9,10,"4. Some of the time",1953,1,1,1,1,1,0,1,1,1,0,1,2,63,5,5,4,1,0
"1956",2359,0,0,0,1,1,2,2,"2. Web",-2,1,6,2,14,13,"4. Some of the time",1980,0,0,1,1,1,0,1,4,1,1,2,2,36,3,3,2,1,0
"1957",2360,0.5,0,1,1,1,1,2,"2. Web",2,1,1,2,13,NA,"1. Always",1962,1,1,1,0,1,0,1,1,1,1,NA,5,54,4,4,3,1,3
"1958",2361,0,0,1,0,0,2,2,"2. Web",2,1,1,1,10,10,"2. Most of the time",1952,0,1,0,1,1,0,1,1,0,1,1,4,64,5,3,2,1,2
"1959",2362,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,10,"1. Always",1931,1,1,1,1,1,0,1,1,0,1,1,5,85,6,5,4,1,3
"1960",2363,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,12,9,"2. Most of the time",1951,1,1,1,1,1,0,1,1,0,1,0,4,65,6,5,4,1,2
"1961",2364,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,14,"1. Always",1986,1,1,1,1,1,0,1,1,0,1,2,5,30,2,5,4,1,3
"1962",2367,1,1,1,0,0.5,2,2,"2. Web",1,1,5,2,16,13,"2. Most of the time",1962,1,1,1,1,1,0,1,3,1,1,2,4,54,4,5,4,1,2
"1963",2368,1,1,1,0,0,2,2,"2. Web",1,0,1,1,15,14,"2. Most of the time",1983,1,1,0,1,1,0,0,1,0,1,2,4,33,2,4,3,0,2
"1964",2372,0,0,1,0,0,2,2,"2. Web",1,1,1,2,8,NA,"4. Some of the time",1996,0,1,0,1,1,0,1,1,1,0,NA,2,20,1,3,2,1,0
"1965",2373,0,0,1,0,0.5,2,1,"2. Web",-2,0,5,2,13,13,"3. About half the time",1960,0,1,1,1,0,0,0,3,1,1,2,3,56,5,3,2,0,1
"1966",2374,0.5,0,1,1,1,1,1,"2. Web",2,1,1,1,9,9,"2. Most of the time",1959,1,1,1,0,0,0,1,1,0,0,0,4,57,5,3,2,1,2
"1967",2375,0,0,0,0,0,1,2,"2. Web",-2,1,2,1,10,8,"4. Some of the time",1940,0,0,0,0,1,0,1,2,0,1,0,2,76,6,1,0,1,0
"1968",2379,0.5,0,1,1,1,2,2,"2. Web",1,0,5,1,14,13,"3. About half the time",1952,1,1,1,1,1,0,0,3,0,1,2,3,64,5,5,4,0,1
"1969",2380,0,0,1,0,0.5,2,2,"2. Web",1,1,5,2,13,15,"4. Some of the time",1974,0,1,1,1,1,0,1,3,1,1,2,2,42,3,4,3,1,0
"1970",2382,0,0,1,1,1,2,2,"2. Web",-2,0,5,2,14,NA,"3. About half the time",1981,0,1,1,1,1,0,0,3,1,1,NA,3,35,3,4,3,0,1
"1971",2383,0,0,1,1,1,2,1,"2. Web",2,0,5,1,8,NA,"1. Always",1987,0,1,1,1,0,0,0,3,0,0,NA,5,29,2,3,2,0,3
"1972",2384,1,1,1,1,1,2,2,"2. Web",2,1,1,2,10,10,"2. Most of the time",1954,1,1,1,1,1,0,1,1,1,1,1,4,62,5,5,4,1,2
"1973",2385,1,1,1,1,1,1,1,"2. Web",-2,0,5,2,12,NA,"3. About half the time",1955,1,1,1,0,0,0,0,3,1,1,NA,3,61,5,3,2,0,1
"1974",2386,0,0,1,1,1,2,2,"2. Web",1,1,1,1,9,9,"1. Always",1941,0,1,1,1,1,0,1,1,0,0,0,5,75,6,4,3,1,3
"1975",2387,0,0,1,1,0.5,2,2,"2. Web",1,1,1,1,9,9,"2. Most of the time",1960,0,1,1,1,1,0,1,1,0,0,0,4,56,5,4,3,1,2
"1976",2388,1,1,1,1,1,1,1,"2. Web",1,1,1,2,13,NA,"2. Most of the time",1989,1,1,1,0,0,0,1,1,1,1,NA,4,27,2,3,2,1,2
"1977",2389,0,0,0,0,0,1,1,"2. Web",1,1,5,1,9,NA,"4. Some of the time",1997,0,0,0,0,0,0,1,3,0,0,NA,2,19,1,0,0,1,0
"1978",2390,0,0,1,0,0,2,2,"2. Web",2,1,1,1,11,NA,"2. Most of the time",1960,0,1,0,1,1,0,1,1,0,1,NA,4,56,5,3,2,1,2
"1979",2391,0,0,1,1,1,2,2,"2. Web",2,1,1,1,10,10,"4. Some of the time",1943,0,1,1,1,1,0,1,1,0,1,1,2,73,6,4,3,1,0
"1980",2392,1,1,1,1,1,2,1,"2. Web",1,1,1,1,15,14,"2. Most of the time",1960,1,1,1,1,0,0,1,1,0,1,2,4,56,5,4,3,1,2
"1981",2393,0,0,1,1,1,1,2,"2. Web",1,0,1,1,13,NA,"3. About half the time",1991,0,1,1,0,1,0,0,1,0,1,NA,3,25,2,3,2,0,1
"1982",2394,1,1,1,1,1,2,2,"2. Web",3,1,1,2,10,NA,"3. About half the time",1965,1,1,1,1,1,0,1,1,1,1,NA,3,51,4,5,4,1,1
"1983",2395,0,0,1,0,0,2,2,"2. Web",1,1,1,2,14,10,"2. Most of the time",1952,0,1,0,1,1,0,1,1,1,1,1,4,64,5,3,2,1,2
"1984",2396,0,0,1,1,1,1,1,"2. Web",-2,1,6,2,10,NA,"4. Some of the time",1996,0,1,1,0,0,0,1,4,1,1,NA,2,20,1,2,1,1,0
"1985",2397,1,1,1,1,1,2,2,"2. Web",2,1,1,2,13,NA,"4. Some of the time",1960,1,1,1,1,1,0,1,1,1,1,NA,2,56,5,5,4,1,0
"1986",2398,0,0,1,0,0.5,1,1,"2. Web",-2,1,1,1,10,13,"2. Most of the time",1982,0,1,1,0,0,0,1,1,0,1,2,4,34,2,2,1,1,2
"1987",2400,1,1,1,1,1,2,1,"2. Web",1,1,2,1,7,NA,"4. Some of the time",1978,1,1,1,1,0,0,1,2,0,0,NA,2,38,3,4,3,1,0
"1988",2401,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,13,"1. Always",1966,1,1,1,1,1,0,1,1,0,1,2,5,50,4,5,4,1,3
"1989",2402,1,1,1,1,1,1,1,"2. Web",1,1,2,1,8,NA,"1. Always",1955,1,1,1,0,0,0,1,2,0,0,NA,5,61,5,3,2,1,3
"1990",2403,1,1,1,1,1,1,2,"2. Web",2,1,1,1,11,12,"2. Most of the time",1954,1,1,1,0,1,0,1,1,0,1,1,4,62,5,4,3,1,2
"1991",2404,0,0,0,0,0,1,2,"2. Web",-2,0,1,1,9,9,"4. Some of the time",1986,0,0,0,0,1,0,0,1,0,0,0,2,30,2,1,0,0,0
"1992",2405,0,0,1,0,0,1,1,"2. Web",-2,0,1,2,9,9,"3. About half the time",1989,0,1,0,0,0,0,0,1,1,0,0,3,27,2,1,0,0,1
"1993",2406,1,1,1,1,1,1,2,"2. Web",1,1,1,1,14,13,"3. About half the time",1968,1,1,1,0,1,0,1,1,0,1,2,3,48,4,4,3,1,1
"1994",2407,0,0,0,0,0,1,1,"2. Web",1,1,2,2,8,NA,"3. About half the time",1950,0,0,0,0,0,0,1,2,1,0,NA,3,66,6,0,0,1,1
"1995",2408,0,0,0,0,0,2,1,"2. Web",1,1,5,2,4,6,"2. Most of the time",1985,0,0,0,1,0,0,1,3,1,0,0,4,31,2,1,0,1,2
"1996",2409,0.5,0,1,1,1,2,1,"2. Web",3,0,1,2,10,10,"2. Most of the time",1983,1,1,1,1,0,0,0,1,1,1,1,4,33,2,4,3,0,2
"1997",2411,0,0,1,0,0,1,1,"2. Web",3,1,1,2,12,10,"4. Some of the time",1968,0,1,0,0,0,0,1,1,1,1,1,2,48,4,1,0,1,0
"1998",2412,0.5,0,1,0,0.5,1,2,"2. Web",4,1,1,2,14,16,"3. About half the time",1954,1,1,1,0,1,0,1,1,1,1,2,3,62,5,4,3,1,1
"1999",2413,0,0,0,0,0,2,2,"2. Web",-2,0,1,2,9,10,"3. About half the time",1957,0,0,0,1,1,0,0,1,1,0,1,3,59,5,2,1,0,1
"2000",2414,1,1,1,1,1,2,1,"2. Web",2,1,1,1,10,NA,"4. Some of the time",1997,1,1,1,1,0,0,1,1,0,1,NA,2,19,1,4,3,1,0
"2001",2415,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,10,NA,"3. About half the time",1995,1,1,1,1,1,0,1,1,1,1,NA,3,21,1,5,4,1,1
"2002",2416,0,0,1,0,0,2,2,"2. Web",2,1,1,2,9,NA,"3. About half the time",1952,0,1,0,1,1,0,1,1,1,0,NA,3,64,5,3,2,1,1
"2003",2417,0,0,1,0,0,2,1,"2. Web",2,1,1,2,9,9,"2. Most of the time",1965,0,1,0,1,0,0,1,1,1,0,0,4,51,4,2,1,1,2
"2004",2418,0,0,0,0,0,1,1,"2. Web",-2,0,2,1,7,9,"3. About half the time",1993,0,0,0,0,0,0,0,2,0,0,0,3,23,1,0,0,0,1
"2005",2419,1,1,1,0,0.5,2,2,"2. Web",1,1,2,2,12,11,"2. Most of the time",1972,1,1,1,1,1,0,1,2,1,1,1,4,44,3,5,4,1,2
"2006",2420,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,10,NA,"4. Some of the time",1944,1,1,1,1,1,0,1,1,1,1,NA,2,72,6,5,4,1,0
"2007",2421,1,1,1,0,0.5,2,2,"2. Web",-2,0,1,1,15,NA,"5. Never",1981,1,1,1,1,1,0,0,1,0,1,NA,1,35,3,5,4,0,0
"2008",2422,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,13,"2. Most of the time",1944,1,1,1,1,1,0,1,1,0,1,2,4,72,6,5,4,1,2
"2009",2423,1,1,1,1,1,2,2,"2. Web",3,1,1,2,13,13,"2. Most of the time",1969,1,1,1,1,1,0,1,1,1,1,2,4,47,4,5,4,1,2
"2010",2425,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,10,NA,"1. Always",1947,1,1,1,1,1,0,1,1,0,1,NA,5,69,6,5,4,1,3
"2011",2426,0,0,1,1,1,2,2,"2. Web",1,1,1,1,12,11,"1. Always",1964,0,1,1,1,1,0,1,1,0,1,1,5,52,4,4,3,1,3
"2012",2427,0,0,0,0,0,2,1,"2. Web",2,1,1,2,13,NA,"3. About half the time",1983,0,0,0,1,0,0,1,1,1,1,NA,3,33,2,1,0,1,1
"2013",2429,1,1,1,1,1,1,1,"2. Web",2,1,1,1,13,11,"2. Most of the time",1981,1,1,1,0,0,0,1,1,0,1,1,4,35,3,3,2,1,2
"2014",2430,0,0,1,1,1,2,2,"2. Web",1,1,1,2,9,6,"4. Some of the time",1956,0,1,1,1,1,0,1,1,1,0,0,2,60,5,4,3,1,0
"2015",2431,0,0,1,0,0,2,1,"2. Web",2,1,1,1,14,13,"3. About half the time",1973,0,1,0,1,0,0,1,1,0,1,2,3,43,3,2,1,1,1
"2016",2432,1,1,1,1,1,2,1,"2. Web",1,1,2,2,10,10,"2. Most of the time",1965,1,1,1,1,0,0,1,2,1,1,1,4,51,4,4,3,1,2
"2017",2433,0,0,1,0,0,2,2,"2. Web",1,1,1,2,13,15,"2. Most of the time",1971,0,1,0,1,1,0,1,1,1,1,2,4,45,4,3,2,1,2
"2018",2434,0,0,1,1,1,1,1,"2. Web",1,1,1,2,10,NA,"4. Some of the time",1961,0,1,1,0,0,0,1,1,1,1,NA,2,55,5,2,1,1,0
"2019",2435,1,1,1,1,1,2,2,"2. Web",-2,1,1,1,13,NA,"2. Most of the time",1992,1,1,1,1,1,0,1,1,0,1,NA,4,24,1,5,4,1,2
"2020",2436,1,1,1,0,0.5,2,2,"2. Web",1,1,3,2,10,NA,"3. About half the time",1995,1,1,1,1,1,0,1,4,1,1,NA,3,21,1,5,4,1,1
"2021",2437,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,13,10,"2. Most of the time",1969,1,1,1,1,1,0,1,1,0,1,1,4,47,4,5,4,1,2
"2022",2438,1,1,1,1,1,2,2,"2. Web",1,1,2,2,13,13,"2. Most of the time",1948,1,1,1,1,1,0,1,2,1,1,2,4,68,6,5,4,1,2
"2023",2439,0,0,1,0,0.5,2,2,"2. Web",-2,0,5,1,10,10,"3. About half the time",1977,0,1,1,1,1,0,0,3,0,1,1,3,39,3,4,3,0,1
"2024",2440,0,0,0,0,0,1,1,"2. Web",-2,1,3,2,4,NA,"5. Never",1965,0,0,0,0,0,0,1,4,1,0,NA,1,51,4,0,0,1,0
"2025",2441,0,0,1,0,0,2,2,"2. Web",3,1,6,2,9,10,"4. Some of the time",1945,0,1,0,1,1,0,1,4,1,0,1,2,71,6,3,2,1,0
"2026",2443,1,1,1,1,1,2,2,"2. Web",1,0,1,1,13,9,"1. Always",1958,1,1,1,1,1,0,0,1,0,1,0,5,58,5,5,4,0,3
"2027",2444,1,1,1,0,0.5,2,2,"2. Web",1,1,5,1,9,9,"3. About half the time",1979,1,1,1,1,1,0,1,3,0,0,0,3,37,3,5,4,1,1
"2028",2445,1,1,1,1,1,2,2,"2. Web",1,1,1,1,14,13,"1. Always",1949,1,1,1,1,1,0,1,1,0,1,2,5,67,6,5,4,1,3
"2029",2448,0,0,1,0,0.5,2,1,"2. Web",2,1,1,1,13,10,"2. Most of the time",-9,0,1,1,1,0,0,1,1,0,1,1,4,NA,NA,3,2,1,2
"2030",2449,0,0,1,0,0,1,2,"2. Web",2,0,1,2,13,NA,"4. Some of the time",1991,0,1,0,0,1,0,0,1,1,1,NA,2,25,2,2,1,0,0
"2031",2451,0,0,1,0,0,2,2,"2. Web",-2,0,5,2,9,12,"2. Most of the time",1956,0,1,0,1,1,0,0,3,1,0,1,4,60,5,3,2,0,2
"2032",2452,0,0,1,0,0,2,2,"2. Web",1,1,2,2,9,NA,"3. About half the time",1979,0,1,0,1,1,0,1,2,1,0,NA,3,37,3,3,2,1,1
"2033",2453,0,0,1,1,1,2,2,"2. Web",1,0,1,2,15,15,"2. Most of the time",1988,0,1,1,1,1,0,0,1,1,1,2,4,28,2,4,3,0,2
"2034",2454,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,13,"1. Always",1958,1,1,1,1,1,0,1,1,0,1,2,5,58,5,5,4,1,3
"2035",2455,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,15,"1. Always",1978,1,1,1,1,1,0,1,1,0,1,2,5,38,3,5,4,1,3
"2036",2456,0.5,0,1,1,1,1,2,"2. Web",1,1,1,2,9,10,"1. Always",1948,1,1,1,0,1,0,1,1,1,0,1,5,68,6,4,3,1,3
